post_text,pos
永远不要为未知的事情去焦虑 哪怕未来会有很糟糕的事情发生，那也会有解决的办法抚平痕迹，在这些未知来临之前，做好我们自己，坚守初心，爱自己所爱，做自己当下想做的，努力在活着的每时每刻做最想成为的那个人。 ​,0
"
中等程度但持续的焦虑 和 吃药的副作用是降低
记忆力却面临考研

选哪一个？",2
最近的皮肤真的是烂到爆炸情绪不好的时候会掉秤有一说一 去年和煞笔分手的时候都没有瘦最近焦虑的真的是恨不能一天掉一斤称宝贝们 麻麻现在唯一的快乐都在你们身上了要给麻麻争气呀 ​​​不止是少年 ​,1
焦虑不安心悸紧张睡不好,1
焦虑症焦虑症生理性心理性指的是诱因~~~最近看到一些言论，说心理性的焦虑症吃药没用，容易复发，生理性的焦虑症需要吃药。我很高兴，虽然这些言论还是片面、不准确的，但跟以前的唯心理论比，已经是很大的进步了。需要明确的是，到了焦虑症的严重程度，都是属于神经系统问题，都是生理性的疾病了。焦虑症是神经症的一种，属于轻度精神障碍。准确地说，焦虑症和抑郁症、强迫症一样，都是属于脑部疾病。焦虑症的确切成因目前尚不明确。但现在初步认为，心理因素、生物因素均为焦虑症的诱因之一。所以，所谓心理性的焦虑症，其实是指以心理诱因为主导致的焦虑症。但是在焦虑症的初期治疗上，什么诱因导致的并不重要。因为在急性发作期，不管什么诱因导致的焦虑症，都必须先治疗神经系统的异常。有区别的是后续的治疗，如果是心理诱因导致的，那么在服药的同时进行辅助性的心理治疗，会明显提高疗效。即使是非心理诱因导致的焦虑症，后续治疗中如果能合并规范有效的心理治疗，也是有一定益处的。所以，本文开头的那些观点，并不非常准确。但如果换个角度来看问题，现在的临床上，被诊断为焦虑症的患者，其实有很多并非真正的焦虑症，包括了一些严重的焦虑情绪、焦虑状态、应激性心理障碍等等其他问题，都会被诊断为焦虑症。在这样的情况下，临床上所谓的轻症，真的是很有可能无需服药的。【焦虑症诊断标准白纸黑字在那边，但临床上执行非常马虎。希望每个人都能自己对照一下，看看是否误诊。我有诊断标准的解读文章可供参考。医生随机应变是对的，但不能连明确的条款都不遵守，否则还要诊断标准何用？】 收起d,0
 吃了曲唑酮全身乏力 鼻塞 有点胸闷 还是睡不着,2
 每天都早醒,0
不知道为什么，好像又回到了焦虑的状态 ​,1
一到傍晚就不真实感，最近下压九十几,0
 太折磨了，无法入睡,0
我现在吃辣子都能犯病。而且我在封闭的地方就会难受。呼吸困难。你们有吗？比如公交车不开窗户。,0
 你们会不会心脏难受啊，感觉心脏很累,0
明天开始大面积停课？今天不是才6例吗？这是被吉林吓到了？这形势真让人焦虑！我家楼下的肉夹馍店也封了，因为确诊去过，但早市还没关，我到底用不用囤粮！？这啥时候是个头啊！今天跟我妈打电话还表示，好羡慕她们的自由！ ​,1
痒 右边腋窝附近痒 但是挠不到 摸到皮肤感觉也没有痒感 挠不到！！！！！,0
也是 生活在这个世界上谁都不容易 大家不都咬着牙在坚持 这样看来虽然不算幸运吧 但也不至于算是倒霉 好像也没啥资格说自己太难了 把自己搞的那么焦虑 其实已经很好了 ​,0
有人会在迷茫的时候问，路在哪里，该怎么走然而路就在自己脚下只要你肯努力踏踏实实就不会没有方向找不到路是因为焦虑了，着急了，好高骛远了更因为你逃避了 ​,0
"
想问吃了抗抑郁焦虑的药，经期疼痛还能吃布洛芬这种止疼药吗？",2
昨天睡睡醒醒，今乏累，经期8天还没结束，烦焦,1
好累啊。怎么会这么累，明明什么都没做，就好像干了一天苦力一样，感觉下一秒就要死去一样，累了想睡，睡了也累，怎么都累！,0
从小就想要体验泡热水澡，家里卫生间只有一平多点。正好最近修路停水。咬咬牙来大酒店开了个豪华套房。放了热水，放了之前买好的浴球，结果泡澡的体验并不美好，甚至很吓人，我没有想到进到水里居然会全身上浮，双腿飘起来放不下去，觉得自己差一点就溺水了。泡了一会就头晕恶心。,0
 一边赶着论文一边紧张的胃一酸一酸的，吊不上气，就是白天坐着面对论文就紧张😰不停的紧张,1
"
有没有睡不着的姐妹们聊天
怎么天还不亮",0
焦虑了很久终于去了医院，做了全身的体检因为大伯是医院的副院长所以医生们也给看得很仔细，看完西医又去看了中医，因为自残的痕迹和身体症状医生说我是焦虑伴抑郁，身体上都是小毛病但是心理问题有些严重，体检并没有让我的状况好一点，我依然是开心不起来依然是害怕着，医生开的中药我都不敢喝因为怕伤肾，生病的事我妈告诉了出大车的爸爸，他很担心我，以往一个月也不怎么聊天的我爸一天给我发好多消息，我妈怕我自杀早餐中午下午晚上不断的询问我，我知道这是他们的关心可是我恨愧疚，我没有办法让自己好起来，因为我的专业问题我不能去心理科看病，我妈说希望我好好活着就当为了她，我也想，可是我真的太难受了，大家都是怎么走出来的，我也想学着去试试，我不想让父母失望也不想一直沉沦在痛苦里了,2
一直学不会，好烦好崩溃，我成绩之前一直都很好不知道这两周怎么回事特别特别不顺，我好害怕我考不上高中。。我害怕老师同学用别的眼光看我，我父母现在也很失望我不知道该怎么办了，我觉得我有焦虑症我想去看看可是我不敢说怎么办啊,1
孙新兰博士幸福指南#教育##科学育儿# 孙新兰博士365幸福指南第26天焦虑的氛围是最不利于孩子成长的，因为他呼吸在其中，跟它共振，创造着孩子人格的基调。环境越恶劣，越焦虑，父母才更要给孩子最好的人格底蕴和基调，才使他真正可以立于不败，让他有勇气独立，适应各种环境，实现自己的价值。父母很焦虑，对环境、对世界充满了不安全感，不信任感，所做的一切反而让孩子变得很脆弱。__via@孙新兰意象对话 收起d,0
 心脏突突突跳 好害怕,1
今早起床血压高，心悸，干呕,0
 我特别特别特别喜欢扣头正常吗一紧张一焦虑考试的时候烦躁的时候都想扣头发已经有点秃了控制不住一直扣扣出油了,1
 友友们，焦虑症会导致淋巴结肿大吗？我耳前鼓了一个小包，不痛硬硬的，不能活动，查了查说这种可能是系统性的自身免疫病或者肿瘤转移，本来就疑病，然后陷入了更焦虑更疑病的恶性循环之中，而且我不太敢去检查，感觉检查出来什么问题的话心态会崩……,3
今年尤其 回国的这几个月 突然就焦虑了 过年24 了 看着同龄人 读研 上班 结婚 生孩子感觉我就卡在这了 没回国之前还一丢丢压力都没有 逢人就被问 毕业了啊 、去哪工作啊 然后一些建议、他说 去广州 他说 考公务员今年我一下子感觉 自己要上了年纪了 25、26、27 离我不远了 然后奔 3 ​,1
 你们躯体化的时候会有梦魇肠鸣心悸之类的症状吗尤其每次梦魇的时候都好恐惧 肠鸣的时候好尴尬 感觉自己的存在就是个错误 总是一而再再而三的想逃,2
 我想问下能喝可可粉吗…可可粉里有咖啡因但是好想喝可可粉泡牛奶,0
友友们是怎么发现自己是焦虑症的啊，我还在怀疑中。上半年有点身体不适，紧张焦虑，做了好多次心彩心电，然后发现自己得了甲亢，前几天复查甲亢的时候又做了心电图，但是ptsd了一样，听到心电图就很紧张，然后做了2次都要120以上，但是除了窦性，什么都没有，心电图医生说不要这么焦虑，没事，不要再想了。但是我总是会想，就会很关注自己的心率，已经关注大半年了，总是紧张兮兮，还不知道自己一个人要怎么去看心理科，也会担心看心理科医生……,2
临近毕业日渐焦虑 ​,1
陈天润#陈天润 氛围感黑马主唱# #陈天润 才貌双全# “仲夏的凉风吹走炙热的焦虑，橘色的黄昏拥抱薄荷的黎明，我们永远在你身后”@TF家族-陈天润 ​,0
失眠,0
 为什么一直在流泪,0
昨天半夜1点 感觉心脏闷 喘不上来气 身上燥热 不敢睡 总觉得睡着就醒不过来了（心里真的是一直恐慌 快睡着了又翻个身让自己清醒） 中途还吐了一次 一直磨到两点多脑子困得不行了 睡过去了 早上起来又什么都好了 这是焦虑症的躯体反应吗？,2
有没有觉得自己呼吸不畅的，有点胸闷的，到底是焦虑还是心脏或者肺有问题啊，持续一天了,1
刚犯完病就喝咖啡，有时候觉得自己真是活该,0
睡得好好的又突然惊醒，这种情况都不知道是多少次了头痛死了腰也疼😣,0
做自己恐惧的事情真的会反复焦虑和恐慌欸，但一定要坚持克服一下 im fine ​,1
好丧，我又开始自闭昨天焦虑到通宵，今天不知道还会不会这样 ​,1
 有没有人强直脊柱炎啊,0
好烦我这个睡眠质量,0
明明才二十多岁但是时常中年焦虑 ​,1
过个春节，不仅被疫情弄的特别焦虑，连在家上班都能气到。活儿有时候干的多了也不一定是好事。 ​,1
 为什么又开始胸闷气短鼻塞了,0
8月底突然一天晚上左耳有血管搏动声音，当时恐惧了好久，慢慢的过了一个月左右，慢慢的消失了，整个十月都没犯。结果昨天晚上又开始了，今天早晨醒来又消失了，但是一直害怕到了现在。,1
 焦虑到现在都睡不着，抖音越搜越害怕，希望孩子明天检查结果是好的，唉,1
 饥饿感消失 一整天都没啥胃口有一样的吗,0
怎么办啊，我今天突然发现我的有一颗牙齿，牙根有些暴露，就是那颗牙齿的牙龈比旁边牙齿低很多……上网查是牙周炎，怎么办我不想去看牙医，不想……这会怎么样，会牙齿掉光吗？,1
救命啊带给我这么多焦虑不安 能不能快点忘记快点忘记快点忘记 ​,1
重度抑郁重度焦虑，和病友舍友在学校被孤立了，我是3+2，一锅端升大专的，17号开学20号开始做经颅磁治疗，到2号才结束。最近一上课就会过呼吸，辅导员也是怕担责任想让我休学，可是我休学真的不知道该做什么，该怎么办，但是我在学校也是一点课都听不进去，没办法集中注意力，很焦虑，听不进去课也很焦虑，一想到我的病要花好多钱也很焦虑，想到要休学五千块钱学费白花，回家什么也做不了就很焦虑，我爸想让我回家打工我也很难受，不知道该怎么做了😭，本来只吃舍曲林和佐匹克隆，今天复诊又加药了，这段时间的病情更严重了。可能是经期吗,2
